# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-06-20 10:34:11 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01193050 CONNECTICUT RIVER AT MIDDLE HADDAM, CT
# -----------------------------------------------------------------------------------
#
# Data provided for site 01193050
#            TS   parameter     Description
#         66930       00060     Discharge, cubic feet per second
#         66934       72137     Discharge, tidally filtered, cubic feet per second
#
# Data-value qualification codes included in this output:
#        
#     P  Provisional data subject to revision.
# 
agency_cd	site_no	datetime	tz_cd	66930_00060	66930_00060_cd	66934_72137	66934_72137_cd
USGS	01193050	2017-06-15 13:05	EDT	16400	P		
USGS	01193050	2017-06-15 13:10	EDT	15900	P		
USGS	01193050	2017-06-15 13:15	EDT	15400	P		
USGS	01193050	2017-06-15 13:20	EDT	15500	P		
USGS	01193050	2017-06-15 13:25	EDT	15500	P		
USGS	01193050	2017-06-15 13:30	EDT	15500	P		
USGS	01193050	2017-06-15 13:35	EDT	14800	P		
USGS	01193050	2017-06-15 13:40	EDT	14200	P		
USGS	01193050	2017-06-15 13:45	EDT	13600	P		
USGS	01193050	2017-06-15 13:50	EDT	13000	P		
USGS	01193050	2017-06-15 13:55	EDT	12400	P		
USGS	01193050	2017-06-15 14:00	EDT	11800	P	13800	P
USGS	01193050	2017-06-15 14:05	EDT	11100	P		
USGS	01193050	2017-06-15 14:10	EDT	10400	P		
USGS	01193050	2017-06-15 14:15	EDT	9690	P		
USGS	01193050	2017-06-15 14:20	EDT	7970	P		
USGS	01193050	2017-06-15 14:25	EDT	6230	P		
USGS	01193050	2017-06-15 14:30	EDT	4470	P		
USGS	01193050	2017-06-15 14:35	EDT	3360	P		
USGS	01193050	2017-06-15 14:40	EDT	2220	P		
USGS	01193050	2017-06-15 14:45	EDT	1070	P		
USGS	01193050	2017-06-15 14:50	EDT	209	P		
USGS	01193050	2017-06-15 14:55	EDT	-658	P		
USGS	01193050	2017-06-15 15:00	EDT	-1530	P	13600	P
USGS	01193050	2017-06-15 15:05	EDT	-1590	P		
USGS	01193050	2017-06-15 15:10	EDT	-1660	P		
USGS	01193050	2017-06-15 15:15	EDT	-1720	P		
USGS	01193050	2017-06-15 15:20	EDT	-1950	P		
USGS	01193050	2017-06-15 15:25	EDT	-2190	P		
USGS	01193050	2017-06-15 15:30	EDT	-2430	P		
USGS	01193050	2017-06-15 15:35	EDT	-3150	P		
USGS	01193050	2017-06-15 15:40	EDT	-3860	P		
USGS	01193050	2017-06-15 15:45	EDT	-4580	P		
USGS	01193050	2017-06-15 15:50	EDT	-4230	P		
USGS	01193050	2017-06-15 15:55	EDT	-3890	P		
USGS	01193050	2017-06-15 16:00	EDT	-3540	P	13500	P
USGS	01193050	2017-06-15 16:05	EDT	-4080	P		
USGS	01193050	2017-06-15 16:10	EDT	-4630	P		
USGS	01193050	2017-06-15 16:15	EDT	-5170	P		
USGS	01193050	2017-06-15 16:20	EDT	-4590	P		
USGS	01193050	2017-06-15 16:25	EDT	-3990	P		
USGS	01193050	2017-06-15 16:30	EDT	-3400	P		
USGS	01193050	2017-06-15 16:35	EDT	-4060	P		
USGS	01193050	2017-06-15 16:40	EDT	-4730	P		
USGS	01193050	2017-06-15 16:45	EDT	-5400	P		
USGS	01193050	2017-06-15 16:50	EDT	-4020	P		
USGS	01193050	2017-06-15 16:55	EDT	-2630	P		
USGS	01193050	2017-06-15 17:00	EDT	-1240	P	13300	P
USGS	01193050	2017-06-15 17:05	EDT	-1840	P		
USGS	01193050	2017-06-15 17:10	EDT	-2450	P		
USGS	01193050	2017-06-15 17:15	EDT	-3060	P		
USGS	01193050	2017-06-15 17:20	EDT	-2700	P		
USGS	01193050	2017-06-15 17:25	EDT	-2340	P		
USGS	01193050	2017-06-15 17:30	EDT	-1980	P		
USGS	01193050	2017-06-15 17:35	EDT	-1180	P		
USGS	01193050	2017-06-15 17:40	EDT	-390	P		
USGS	01193050	2017-06-15 17:45	EDT	403	P		
USGS	01193050	2017-06-15 17:50	EDT	1320	P		
USGS	01193050	2017-06-15 17:55	EDT	2230	P		
USGS	01193050	2017-06-15 18:00	EDT	3150	P	13200	P
USGS	01193050	2017-06-15 18:05	EDT	3450	P		
USGS	01193050	2017-06-15 18:10	EDT	3760	P		
USGS	01193050	2017-06-15 18:15	EDT	4060	P		
USGS	01193050	2017-06-15 18:20	EDT	4790	P		
USGS	01193050	2017-06-15 18:25	EDT	5510	P		
USGS	01193050	2017-06-15 18:30	EDT	6240	P		
USGS	01193050	2017-06-15 18:35	EDT	7860	P		
USGS	01193050	2017-06-15 18:40	EDT	9480	P		
USGS	01193050	2017-06-15 18:45	EDT	11100	P		
USGS	01193050	2017-06-15 18:50	EDT	13200	P		
USGS	01193050	2017-06-15 18:55	EDT	15300	P		
USGS	01193050	2017-06-15 19:00	EDT	17400	P	13000	P
USGS	01193050	2017-06-15 19:05	EDT	17500	P		
USGS	01193050	2017-06-15 19:10	EDT	17600	P		
USGS	01193050	2017-06-15 19:15	EDT	17700	P		
USGS	01193050	2017-06-15 19:20	EDT	18200	P		
USGS	01193050	2017-06-15 19:25	EDT	18700	P		
USGS	01193050	2017-06-15 19:30	EDT	19200	P		
USGS	01193050	2017-06-15 19:35	EDT	19400	P		
USGS	01193050	2017-06-15 19:40	EDT	19600	P		
USGS	01193050	2017-06-15 19:45	EDT	19700	P		
USGS	01193050	2017-06-15 19:50	EDT	20100	P		
USGS	01193050	2017-06-15 19:55	EDT	20500	P		
USGS	01193050	2017-06-15 20:00	EDT	20900	P	12900	P
USGS	01193050	2017-06-15 20:05	EDT	20900	P		
USGS	01193050	2017-06-15 20:10	EDT	20900	P		
USGS	01193050	2017-06-15 20:15	EDT	21000	P		
USGS	01193050	2017-06-15 20:20	EDT	21500	P		
USGS	01193050	2017-06-15 20:25	EDT	22000	P		
USGS	01193050	2017-06-15 20:30	EDT	22500	P		
USGS	01193050	2017-06-15 20:35	EDT	22600	P		
USGS	01193050	2017-06-15 20:40	EDT	22700	P		
USGS	01193050	2017-06-15 20:45	EDT	22900	P		
USGS	01193050	2017-06-15 20:50	EDT	22600	P		
USGS	01193050	2017-06-15 20:55	EDT	22400	P		
USGS	01193050	2017-06-15 21:00	EDT	22100	P	12700	P
USGS	01193050	2017-06-15 21:05	EDT	22400	P		
USGS	01193050	2017-06-15 21:10	EDT	22700	P		
USGS	01193050	2017-06-15 21:15	EDT	23000	P		
USGS	01193050	2017-06-15 21:20	EDT	22900	P		
USGS	01193050	2017-06-15 21:25	EDT	22700	P		
USGS	01193050	2017-06-15 21:30	EDT	22600	P		
USGS	01193050	2017-06-15 21:35	EDT	22400	P		
USGS	01193050	2017-06-15 21:40	EDT	22200	P		
USGS	01193050	2017-06-15 21:45	EDT	22000	P		
USGS	01193050	2017-06-15 21:50	EDT	22200	P		
USGS	01193050	2017-06-15 21:55	EDT	22400	P		
USGS	01193050	2017-06-15 22:00	EDT	22600	P	12600	P
USGS	01193050	2017-06-15 22:05	EDT	22800	P		
USGS	01193050	2017-06-15 22:10	EDT	23000	P		
USGS	01193050	2017-06-15 22:15	EDT	23200	P		
USGS	01193050	2017-06-15 22:20	EDT	23200	P		
USGS	01193050	2017-06-15 22:25	EDT	23200	P		
USGS	01193050	2017-06-15 22:30	EDT	23200	P		
USGS	01193050	2017-06-15 22:35	EDT	22800	P		
USGS	01193050	2017-06-15 22:40	EDT	22300	P		
USGS	01193050	2017-06-15 22:45	EDT	21800	P		
USGS	01193050	2017-06-15 22:50	EDT	21800	P		
USGS	01193050	2017-06-15 22:55	EDT	21800	P		
USGS	01193050	2017-06-15 23:00	EDT	21900	P	12400	P
USGS	01193050	2017-06-15 23:05	EDT	22300	P		
USGS	01193050	2017-06-15 23:10	EDT	22800	P		
USGS	01193050	2017-06-15 23:15	EDT	23300	P		
USGS	01193050	2017-06-15 23:20	EDT	23300	P		
USGS	01193050	2017-06-15 23:25	EDT	23200	P		
USGS	01193050	2017-06-15 23:30	EDT	23200	P		
USGS	01193050	2017-06-15 23:35	EDT	22000	P		
USGS	01193050	2017-06-15 23:40	EDT	20800	P		
USGS	01193050	2017-06-15 23:45	EDT	19600	P		
USGS	01193050	2017-06-15 23:50	EDT	20100	P		
USGS	01193050	2017-06-15 23:55	EDT	20600	P		
USGS	01193050	2017-06-16 00:00	EDT	21100	P	12300	P
USGS	01193050	2017-06-16 00:05	EDT	21400	P		
USGS	01193050	2017-06-16 00:10	EDT	21800	P		
USGS	01193050	2017-06-16 00:15	EDT	22200	P		
USGS	01193050	2017-06-16 00:20	EDT	21500	P		
USGS	01193050	2017-06-16 00:25	EDT	20700	P		
USGS	01193050	2017-06-16 00:30	EDT	20000	P		
USGS	01193050	2017-06-16 00:35	EDT	20300	P		
USGS	01193050	2017-06-16 00:40	EDT	20600	P		
USGS	01193050	2017-06-16 00:45	EDT	21000	P		
USGS	01193050	2017-06-16 00:50	EDT	20000	P		
USGS	01193050	2017-06-16 00:55	EDT	19100	P		
USGS	01193050	2017-06-16 01:00	EDT	18100	P	12200	P
USGS	01193050	2017-06-16 01:05	EDT	17600	P		
USGS	01193050	2017-06-16 01:10	EDT	17100	P		
USGS	01193050	2017-06-16 01:15	EDT	16700	P		
USGS	01193050	2017-06-16 01:20	EDT	16300	P		
USGS	01193050	2017-06-16 01:25	EDT	16000	P		
USGS	01193050	2017-06-16 01:30	EDT	15700	P		
USGS	01193050	2017-06-16 01:35	EDT	15400	P		
USGS	01193050	2017-06-16 01:40	EDT	15100	P		
USGS	01193050	2017-06-16 01:45	EDT	14900	P		
USGS	01193050	2017-06-16 01:50	EDT	14600	P		
USGS	01193050	2017-06-16 01:55	EDT	14400	P		
USGS	01193050	2017-06-16 02:00	EDT	14100	P	12100	P
USGS	01193050	2017-06-16 02:05	EDT	12900	P		
USGS	01193050	2017-06-16 02:10	EDT	11700	P		
USGS	01193050	2017-06-16 02:15	EDT	10500	P		
USGS	01193050	2017-06-16 02:20	EDT	10300	P		
USGS	01193050	2017-06-16 02:25	EDT	10200	P		
USGS	01193050	2017-06-16 02:30	EDT	10100	P		
USGS	01193050	2017-06-16 02:35	EDT	9110	P		
USGS	01193050	2017-06-16 02:40	EDT	8170	P		
USGS	01193050	2017-06-16 02:45	EDT	7230	P		
USGS	01193050	2017-06-16 02:50	EDT	5470	P		
USGS	01193050	2017-06-16 02:55	EDT	3710	P		
USGS	01193050	2017-06-16 03:00	EDT	1930	P	12000	P
USGS	01193050	2017-06-16 03:05	EDT	2800	P		
USGS	01193050	2017-06-16 03:10	EDT	3680	P		
USGS	01193050	2017-06-16 03:15	EDT	4560	P		
USGS	01193050	2017-06-16 03:20	EDT	2710	P		
USGS	01193050	2017-06-16 03:25	EDT	853	P		
USGS	01193050	2017-06-16 03:30	EDT	-1020	P		
USGS	01193050	2017-06-16 03:35	EDT	-667	P		
USGS	01193050	2017-06-16 03:40	EDT	-317	P		
USGS	01193050	2017-06-16 03:45	EDT	35.3	P		
USGS	01193050	2017-06-16 03:50	EDT	-82.3	P		
USGS	01193050	2017-06-16 03:55	EDT	-200	P		
USGS	01193050	2017-06-16 04:00	EDT	-319	P	11900	P
USGS	01193050	2017-06-16 04:05	EDT	-970	P		
USGS	01193050	2017-06-16 04:10	EDT	-1620	P		
USGS	01193050	2017-06-16 04:15	EDT	-2280	P		
USGS	01193050	2017-06-16 04:20	EDT	-2820	P		
USGS	01193050	2017-06-16 04:25	EDT	-3360	P		
USGS	01193050	2017-06-16 04:30	EDT	-3900	P		
USGS	01193050	2017-06-16 04:35	EDT	-3730	P		
USGS	01193050	2017-06-16 04:40	EDT	-3560	P		
USGS	01193050	2017-06-16 04:45	EDT	-3380	P		
USGS	01193050	2017-06-16 04:50	EDT	-4050	P		
USGS	01193050	2017-06-16 04:55	EDT	-4710	P		
USGS	01193050	2017-06-16 05:00	EDT	-5380	P	11800	P
USGS	01193050	2017-06-16 05:05	EDT	-5150	P		
USGS	01193050	2017-06-16 05:10	EDT	-4910	P		
USGS	01193050	2017-06-16 05:15	EDT	-4670	P		
USGS	01193050	2017-06-16 05:20	EDT	-4860	P		
USGS	01193050	2017-06-16 05:25	EDT	-5050	P		
USGS	01193050	2017-06-16 05:30	EDT	-5230	P		
USGS	01193050	2017-06-16 05:35	EDT	-5360	P		
USGS	01193050	2017-06-16 05:40	EDT	-5480	P		
USGS	01193050	2017-06-16 05:45	EDT	-5600	P		
USGS	01193050	2017-06-16 05:50	EDT	-4760	P		
USGS	01193050	2017-06-16 05:55	EDT	-3910	P		
USGS	01193050	2017-06-16 06:00	EDT	-3060	P	11700	P
USGS	01193050	2017-06-16 06:05	EDT	-2030	P		
USGS	01193050	2017-06-16 06:10	EDT	-994	P		
USGS	01193050	2017-06-16 06:15	EDT	36.4	P		
USGS	01193050	2017-06-16 06:20	EDT	36.3	P		
USGS	01193050	2017-06-16 06:25	EDT	36.3	P		
USGS	01193050	2017-06-16 06:30	EDT	36.3	P		
USGS	01193050	2017-06-16 06:35	EDT	2330	P		
USGS	01193050	2017-06-16 06:40	EDT	4620	P		
USGS	01193050	2017-06-16 06:45	EDT	6900	P		
USGS	01193050	2017-06-16 06:50	EDT	8220	P		
USGS	01193050	2017-06-16 06:55	EDT	9540	P		
USGS	01193050	2017-06-16 07:00	EDT	10800	P	11600	P
USGS	01193050	2017-06-16 07:05	EDT	12400	P		
USGS	01193050	2017-06-16 07:10	EDT	13900	P		
USGS	01193050	2017-06-16 07:15	EDT	15500	P		
USGS	01193050	2017-06-16 07:20	EDT	15700	P		
USGS	01193050	2017-06-16 07:25	EDT	15900	P		
USGS	01193050	2017-06-16 07:30	EDT	16100	P		
USGS	01193050	2017-06-16 07:35	EDT	17300	P		
USGS	01193050	2017-06-16 07:40	EDT	18600	P		
USGS	01193050	2017-06-16 07:45	EDT	19800	P		
USGS	01193050	2017-06-16 07:50	EDT	19800	P		
USGS	01193050	2017-06-16 07:55	EDT	19700	P		
USGS	01193050	2017-06-16 08:00	EDT	19700	P	11500	P
USGS	01193050	2017-06-16 08:05	EDT	20300	P		
USGS	01193050	2017-06-16 08:10	EDT	20800	P		
USGS	01193050	2017-06-16 08:15	EDT	21400	P		
USGS	01193050	2017-06-16 08:20	EDT	21200	P		
USGS	01193050	2017-06-16 08:25	EDT	21000	P		
USGS	01193050	2017-06-16 08:30	EDT	20800	P		
USGS	01193050	2017-06-16 08:35	EDT	20500	P		
USGS	01193050	2017-06-16 08:40	EDT	20100	P		
USGS	01193050	2017-06-16 08:45	EDT	19800	P		
USGS	01193050	2017-06-16 08:50	EDT	19700	P		
USGS	01193050	2017-06-16 08:55	EDT	19600	P		
USGS	01193050	2017-06-16 09:00	EDT	19500	P	11500	P
USGS	01193050	2017-06-16 09:05	EDT	19500	P		
USGS	01193050	2017-06-16 09:10	EDT	19300	P		
USGS	01193050	2017-06-16 09:15	EDT	19300	P		
USGS	01193050	2017-06-16 09:20	EDT	19500	P		
USGS	01193050	2017-06-16 09:25	EDT	19800	P		
USGS	01193050	2017-06-16 09:30	EDT	20000	P		
USGS	01193050	2017-06-16 09:35	EDT	20600	P		
USGS	01193050	2017-06-16 09:40	EDT	21300	P		
USGS	01193050	2017-06-16 09:45	EDT	21900	P		
USGS	01193050	2017-06-16 09:50	EDT	21500	P		
USGS	01193050	2017-06-16 09:55	EDT	21100	P		
USGS	01193050	2017-06-16 10:00	EDT	20700	P	11400	P
USGS	01193050	2017-06-16 10:05	EDT	21100	P		
USGS	01193050	2017-06-16 10:10	EDT	21500	P		
USGS	01193050	2017-06-16 10:15	EDT	21800	P		
USGS	01193050	2017-06-16 10:20	EDT	21300	P		
USGS	01193050	2017-06-16 10:25	EDT	20900	P		
USGS	01193050	2017-06-16 10:30	EDT	20400	P		
USGS	01193050	2017-06-16 10:35	EDT	20300	P		
USGS	01193050	2017-06-16 10:40	EDT	20200	P		
USGS	01193050	2017-06-16 10:45	EDT	20100	P		
USGS	01193050	2017-06-16 10:50	EDT	20100	P		
USGS	01193050	2017-06-16 10:55	EDT	20100	P		
USGS	01193050	2017-06-16 11:00	EDT	20000	P	11400	P
USGS	01193050	2017-06-16 11:05	EDT	19800	P		
USGS	01193050	2017-06-16 11:10	EDT	19600	P		
USGS	01193050	2017-06-16 11:15	EDT	19400	P		
USGS	01193050	2017-06-16 11:20	EDT	19700	P		
USGS	01193050	2017-06-16 11:25	EDT	20000	P		
USGS	01193050	2017-06-16 11:30	EDT	20200	P		
USGS	01193050	2017-06-16 11:35	EDT	20000	P		
USGS	01193050	2017-06-16 11:40	EDT	19800	P		
USGS	01193050	2017-06-16 11:45	EDT	19600	P		
USGS	01193050	2017-06-16 11:50	EDT	19200	P		
USGS	01193050	2017-06-16 11:55	EDT	18700	P		
USGS	01193050	2017-06-16 12:00	EDT	18200	P	11300	P
USGS	01193050	2017-06-16 12:05	EDT	18400	P		
USGS	01193050	2017-06-16 12:10	EDT	18600	P		
USGS	01193050	2017-06-16 12:15	EDT	18800	P		
USGS	01193050	2017-06-16 12:20	EDT	18600	P		
USGS	01193050	2017-06-16 12:25	EDT	18400	P		
USGS	01193050	2017-06-16 12:30	EDT	18100	P		
USGS	01193050	2017-06-16 12:35	EDT	18000	P		
USGS	01193050	2017-06-16 12:40	EDT	17800	P		
USGS	01193050	2017-06-16 12:45	EDT	17600	P		
USGS	01193050	2017-06-16 12:50	EDT	17200	P		
USGS	01193050	2017-06-16 12:55	EDT	16700	P		
USGS	01193050	2017-06-16 13:00	EDT	16300	P	11300	P
USGS	01193050	2017-06-16 13:05	EDT	16000	P		
USGS	01193050	2017-06-16 13:10	EDT	15700	P		
USGS	01193050	2017-06-16 13:15	EDT	15400	P		
USGS	01193050	2017-06-16 13:20	EDT	15500	P		
USGS	01193050	2017-06-16 13:25	EDT	15700	P		
USGS	01193050	2017-06-16 13:30	EDT	15800	P		
USGS	01193050	2017-06-16 13:35	EDT	15400	P		
USGS	01193050	2017-06-16 13:40	EDT	15000	P		
USGS	01193050	2017-06-16 13:45	EDT	14700	P		
USGS	01193050	2017-06-16 13:50	EDT	14800	P		
USGS	01193050	2017-06-16 13:55	EDT	14900	P		
USGS	01193050	2017-06-16 14:00	EDT	15000	P	11300	P
USGS	01193050	2017-06-16 14:05	EDT	13600	P		
USGS	01193050	2017-06-16 14:10	EDT	12200	P		
USGS	01193050	2017-06-16 14:15	EDT	10800	P		
USGS	01193050	2017-06-16 14:20	EDT	10400	P		
USGS	01193050	2017-06-16 14:25	EDT	10100	P		
USGS	01193050	2017-06-16 14:30	EDT	9700	P		
USGS	01193050	2017-06-16 14:35	EDT	8230	P		
USGS	01193050	2017-06-16 14:40	EDT	6750	P		
USGS	01193050	2017-06-16 14:45	EDT	5250	P		
USGS	01193050	2017-06-16 14:50	EDT	3970	P		
USGS	01193050	2017-06-16 14:55	EDT	2690	P		
USGS	01193050	2017-06-16 15:00	EDT	1390	P	11300	P
USGS	01193050	2017-06-16 15:05	EDT	377	P		
USGS	01193050	2017-06-16 15:10	EDT	-647	P		
USGS	01193050	2017-06-16 15:15	EDT	-1680	P		
USGS	01193050	2017-06-16 15:20	EDT	-1740	P		
USGS	01193050	2017-06-16 15:25	EDT	-1800	P		
USGS	01193050	2017-06-16 15:30	EDT	-1870	P		
USGS	01193050	2017-06-16 15:35	EDT	-2390	P		
USGS	01193050	2017-06-16 15:40	EDT	-2920	P		
USGS	01193050	2017-06-16 15:45	EDT	-3450	P		
USGS	01193050	2017-06-16 15:50	EDT	-3520	P		
USGS	01193050	2017-06-16 15:55	EDT	-3580	P		
USGS	01193050	2017-06-16 16:00	EDT	-3650	P	11300	P
USGS	01193050	2017-06-16 16:05	EDT	-3950	P		
USGS	01193050	2017-06-16 16:10	EDT	-4260	P		
USGS	01193050	2017-06-16 16:15	EDT	-4560	P		
USGS	01193050	2017-06-16 16:20	EDT	-4920	P		
USGS	01193050	2017-06-16 16:25	EDT	-5290	P		
USGS	01193050	2017-06-16 16:30	EDT	-5650	P		
USGS	01193050	2017-06-16 16:35	EDT	-6140	P		
USGS	01193050	2017-06-16 16:40	EDT	-6630	P		
USGS	01193050	2017-06-16 16:45	EDT	-7120	P		
USGS	01193050	2017-06-16 16:50	EDT	-7250	P		
USGS	01193050	2017-06-16 16:55	EDT	-7380	P		
USGS	01193050	2017-06-16 17:00	EDT	-7520	P	11300	P
USGS	01193050	2017-06-16 17:05	EDT	-7170	P		
USGS	01193050	2017-06-16 17:10	EDT	-6820	P		
USGS	01193050	2017-06-16 17:15	EDT	-6470	P		
USGS	01193050	2017-06-16 17:20	EDT	-6900	P		
USGS	01193050	2017-06-16 17:25	EDT	-7330	P		
USGS	01193050	2017-06-16 17:30	EDT	-7770	P		
USGS	01193050	2017-06-16 17:35	EDT	-7600	P		
USGS	01193050	2017-06-16 17:40	EDT	-7420	P		
USGS	01193050	2017-06-16 17:45	EDT	-7250	P		
USGS	01193050	2017-06-16 17:50	EDT	-6950	P		
USGS	01193050	2017-06-16 17:55	EDT	-6650	P		
USGS	01193050	2017-06-16 18:00	EDT	-6360	P	11300	P
USGS	01193050	2017-06-16 18:05	EDT	-6120	P		
USGS	01193050	2017-06-16 18:10	EDT	-5880	P		
USGS	01193050	2017-06-16 18:15	EDT	-5640	P		
USGS	01193050	2017-06-16 18:20	EDT	-5100	P		
USGS	01193050	2017-06-16 18:25	EDT	-4550	P		
USGS	01193050	2017-06-16 18:30	EDT	-4000	P		
USGS	01193050	2017-06-16 18:35	EDT	-3140	P		
USGS	01193050	2017-06-16 18:40	EDT	-2290	P		
USGS	01193050	2017-06-16 18:45	EDT	-1430	P		
USGS	01193050	2017-06-16 18:50	EDT	-1550	P		
USGS	01193050	2017-06-16 18:55	EDT	-1680	P		
USGS	01193050	2017-06-16 19:00	EDT	-1800	P	11300	P
USGS	01193050	2017-06-16 19:05	EDT	-1130	P		
USGS	01193050	2017-06-16 19:10	EDT	-452	P		
USGS	01193050	2017-06-16 19:15	EDT	220	P		
USGS	01193050	2017-06-16 19:20	EDT	1750	P		
USGS	01193050	2017-06-16 19:25	EDT	3270	P		
USGS	01193050	2017-06-16 19:30	EDT	4790	P		
USGS	01193050	2017-06-16 19:35	EDT	6800	P		
USGS	01193050	2017-06-16 19:40	EDT	8790	P		
USGS	01193050	2017-06-16 19:45	EDT	10800	P		
USGS	01193050	2017-06-16 19:50	EDT	12000	P		
USGS	01193050	2017-06-16 19:55	EDT	13300	P		
USGS	01193050	2017-06-16 20:00	EDT	14600	P	11300	P
USGS	01193050	2017-06-16 20:05	EDT	15500	P		
USGS	01193050	2017-06-16 20:10	EDT	16500	P		
USGS	01193050	2017-06-16 20:15	EDT	17400	P		
USGS	01193050	2017-06-16 20:20	EDT	18100	P		
USGS	01193050	2017-06-16 20:25	EDT	18800	P		
USGS	01193050	2017-06-16 20:30	EDT	19500	P		
USGS	01193050	2017-06-16 20:35	EDT	19200	P		
USGS	01193050	2017-06-16 20:40	EDT	19000	P		
USGS	01193050	2017-06-16 20:45	EDT	18700	P		
USGS	01193050	2017-06-16 20:50	EDT	19300	P		
USGS	01193050	2017-06-16 20:55	EDT	20000	P		
USGS	01193050	2017-06-16 21:00	EDT	20600	P	11400	P
USGS	01193050	2017-06-16 21:05	EDT	20600	P		
USGS	01193050	2017-06-16 21:10	EDT	20600	P		
USGS	01193050	2017-06-16 21:15	EDT	20700	P		
USGS	01193050	2017-06-16 21:20	EDT	20600	P		
USGS	01193050	2017-06-16 21:25	EDT	20500	P		
USGS	01193050	2017-06-16 21:30	EDT	20400	P		
USGS	01193050	2017-06-16 21:35	EDT	20800	P		
USGS	01193050	2017-06-16 21:40	EDT	21200	P		
USGS	01193050	2017-06-16 21:45	EDT	21600	P		
USGS	01193050	2017-06-16 21:50	EDT	21500	P		
USGS	01193050	2017-06-16 21:55	EDT	21400	P		
USGS	01193050	2017-06-16 22:00	EDT	21300	P	11400	P
USGS	01193050	2017-06-16 22:05	EDT	21400	P		
USGS	01193050	2017-06-16 22:10	EDT	21500	P		
USGS	01193050	2017-06-16 22:15	EDT	21500	P		
USGS	01193050	2017-06-16 22:20	EDT	22100	P		
USGS	01193050	2017-06-16 22:25	EDT	22700	P		
USGS	01193050	2017-06-16 22:30	EDT	23200	P		
USGS	01193050	2017-06-16 22:35	EDT	22400	P		
USGS	01193050	2017-06-16 22:40	EDT	21500	P		
USGS	01193050	2017-06-16 22:45	EDT	20700	P		
USGS	01193050	2017-06-16 22:50	EDT	21200	P		
USGS	01193050	2017-06-16 22:55	EDT	21700	P		
USGS	01193050	2017-06-16 23:00	EDT	22300	P	11400	P
USGS	01193050	2017-06-16 23:05	EDT	22600	P		
USGS	01193050	2017-06-16 23:10	EDT	22900	P		
USGS	01193050	2017-06-16 23:15	EDT	23200	P		
USGS	01193050	2017-06-16 23:20	EDT	22600	P		
USGS	01193050	2017-06-16 23:25	EDT	22000	P		
USGS	01193050	2017-06-16 23:30	EDT	21400	P		
USGS	01193050	2017-06-16 23:35	EDT	21600	P		
USGS	01193050	2017-06-16 23:40	EDT	21700	P		
USGS	01193050	2017-06-16 23:45	EDT	21800	P		
USGS	01193050	2017-06-16 23:50	EDT	21700	P		
USGS	01193050	2017-06-16 23:55	EDT	21500	P		
USGS	01193050	2017-06-17 00:00	EDT	21400	P	11500	P
USGS	01193050	2017-06-17 00:05	EDT	21200	P		
USGS	01193050	2017-06-17 00:10	EDT	21000	P		
USGS	01193050	2017-06-17 00:15	EDT	20800	P		
USGS	01193050	2017-06-17 00:20	EDT	21400	P		
USGS	01193050	2017-06-17 00:25	EDT	22100	P		
USGS	01193050	2017-06-17 00:30	EDT	22700	P		
USGS	01193050	2017-06-17 00:35	EDT	22300	P		
USGS	01193050	2017-06-17 00:40	EDT	21800	P		
USGS	01193050	2017-06-17 00:45	EDT	21300	P		
USGS	01193050	2017-06-17 00:50	EDT	20500	P		
USGS	01193050	2017-06-17 00:55	EDT	19700	P		
USGS	01193050	2017-06-17 01:00	EDT	18900	P	11500	P
USGS	01193050	2017-06-17 01:05	EDT	19800	P		
USGS	01193050	2017-06-17 01:10	EDT	20800	P		
USGS	01193050	2017-06-17 01:15	EDT	21700	P		
USGS	01193050	2017-06-17 01:20	EDT	21600	P		
USGS	01193050	2017-06-17 01:25	EDT	21500	P		
USGS	01193050	2017-06-17 01:30	EDT	21500	P		
USGS	01193050	2017-06-17 01:35	EDT	20700	P		
USGS	01193050	2017-06-17 01:40	EDT	19900	P		
USGS	01193050	2017-06-17 01:45	EDT	19100	P		
USGS	01193050	2017-06-17 01:50	EDT	18900	P		
USGS	01193050	2017-06-17 01:55	EDT	18600	P		
USGS	01193050	2017-06-17 02:00	EDT	18300	P	11600	P
USGS	01193050	2017-06-17 02:05	EDT	18300	P		
USGS	01193050	2017-06-17 02:10	EDT	18200	P		
USGS	01193050	2017-06-17 02:15	EDT	18100	P		
USGS	01193050	2017-06-17 02:20	EDT	17200	P		
USGS	01193050	2017-06-17 02:25	EDT	16200	P		
USGS	01193050	2017-06-17 02:30	EDT	15200	P		
USGS	01193050	2017-06-17 02:35	EDT	15100	P		
USGS	01193050	2017-06-17 02:40	EDT	15000	P		
USGS	01193050	2017-06-17 02:45	EDT	14900	P		
USGS	01193050	2017-06-17 02:50	EDT	14300	P		
USGS	01193050	2017-06-17 02:55	EDT	13800	P		
